filename,category,raw_rules,dataset_name
data grid recipe - afg.yml,affected_people,(name:afghanistan-displacement-data-baseline-assessment-iom-dtm),afghanistan-displacement-data-baseline-assessment-iom-dtm
data grid recipe - afg.yml,affected_people,(name:unhcr-population-data-for-afg),unhcr-population-data-for-afg
data grid recipe - afg.yml,affected_people,(name:afghanistan-voluntary-repatriation-2025),afghanistan-voluntary-repatriation-2025
data grid recipe - afg.yml,affected_people,(name:afg-jiaf-humanitarian-needs-pin-and-severity),afg-jiaf-humanitarian-needs-pin-and-severity
data grid recipe - afg.yml,coordination_context,(name:afghanistan-who-does-what-where-october-to-december-2024),afghanistan-who-does-what-where-october-to-december-2024
data grid recipe - afg.yml,coordination_context,(name:afg-requirements-and-funding-data),afg-requirements-and-funding-data
data grid recipe - afg.yml,coordination_context,(name:afghanistan-acled-conflict-data),afghanistan-acled-conflict-data
data grid recipe - afg.yml,coordination_context,(name:afghanistan-humanitarian-access-incidents),afghanistan-humanitarian-access-incidents
data grid recipe - afg.yml,food_security_nutrition_poverty,(name:afghanistan-acute-food-insecurity-country-data),afghanistan-acute-food-insecurity-country-data
data grid recipe - afg.yml,food_security_nutrition_poverty,(name:afg-malnutrition-prevalence),afg-malnutrition-prevalence
data grid recipe - afg.yml,food_security_nutrition_poverty,(name:wfp-food-prices-for-afghanistan),wfp-food-prices-for-afghanistan
data grid recipe - afg.yml,food_security_nutrition_poverty,(name:global-market-monitor),global-market-monitor
data grid recipe - afg.yml,food_security_nutrition_poverty,(name:afghanistan-mpi),afghanistan-mpi
data grid recipe - afg.yml,geography_and_infrastructure,(name:cod-ab-afg),cod-ab-afg
data grid recipe - afg.yml,geography_and_infrastructure,(name:cod-ps-afg),cod-ps-afg
data grid recipe - afg.yml,geography_and_infrastructure,(name:hotosm_afg_populated_places),hotosm_afg_populated_places
data grid recipe - afg.yml,geography_and_infrastructure,(name:worldpop-population-counts-2015-2030-afg),worldpop-population-counts-2015-2030-afg
data grid recipe - afg.yml,geography_and_infrastructure,(name:hotosm_afg_roads),hotosm_afg_roads
data grid recipe - afg.yml,health_and_education,(name:hotosm_afg_health_facilities),hotosm_afg_health_facilities
data grid recipe - afg.yml,health_and_education,(name:hotosm_afg_education_facilities),hotosm_afg_education_facilities
data grid recipe - afg.yml,climate,(name:afg-rainfall-subnational),afg-rainfall-subnational
data grid recipe - afg.yml,climate,(name:asap-hotspots-monthly),asap-hotspots-monthly
data grid recipe - afg.yml,climate,(name:afghanistan-natural-disaster-incidents),afghanistan-natural-disaster-incidents
data grid recipe - bdi.yml,affected_people,(name:burundi-baseline-assessment-data-iom-dtm),burundi-baseline-assessment-data-iom-dtm
data grid recipe - bdi.yml,affected_people,(name:unhcr-population-data-for-bdi),unhcr-population-data-for-bdi
data grid recipe - bdi.yml,affected_people,(name:burundi-statistiques-des-rapatriements-par-province-et-commune),burundi-statistiques-des-rapatriements-par-province-et-commune
data grid recipe - bdi.yml,affected_people,(name:burundi-humanitarian-needs-overview),burundi-humanitarian-needs-overview
data grid recipe - bdi.yml,coordination_context,(name:burundi-operational-presence),burundi-operational-presence
data grid recipe - bdi.yml,coordination_context,(name:fts-requirements-and-funding-data-for-burundi),fts-requirements-and-funding-data-for-burundi
data grid recipe - bdi.yml,coordination_context,(name:burundi-acled-conflict-data),burundi-acled-conflict-data
data grid recipe - bdi.yml,coordination_context,(name:burundi-displacement-data-emergency-event-tracking-iom-dtm),burundi-displacement-data-emergency-event-tracking-iom-dtm
data grid recipe - bdi.yml,food_security_and_nutrition,(name:burundi-acute-food-insecurity-country-data),burundi-acute-food-insecurity-country-data
data grid recipe - bdi.yml,food_security_and_nutrition,(name:burundi-malnutrition-prevalence),burundi-malnutrition-prevalence
data grid recipe - bdi.yml,food_security_and_nutrition,(name:wfp-food-prices-for-burundi),wfp-food-prices-for-burundi
data grid recipe - bdi.yml,geography_and_infrastructure,(name:cod-ab-bdi),cod-ab-bdi
data grid recipe - bdi.yml,geography_and_infrastructure,(name:burundi-administrative-level-0-1-and-2-administrative-boundaries),burundi-administrative-level-0-1-and-2-administrative-boundaries
data grid recipe - bdi.yml,geography_and_infrastructure,(name:hotosm_bdi_populated_places),hotosm_bdi_populated_places
data grid recipe - bdi.yml,geography_and_infrastructure,(name:hotosm_bdi_roads),hotosm_bdi_roads
data grid recipe - bdi.yml,geography_and_infrastructure,(name:hotosm_bdi_airports),hotosm_bdi_airports
data grid recipe - bdi.yml,health_and_education,(name:health-facilities-in-sub-saharan-africa),health-facilities-in-sub-saharan-africa
data grid recipe - bdi.yml,health_and_education,(name:hotosm_bdi_education_facilities),hotosm_bdi_education_facilities
data grid recipe - bdi.yml,socio-economic,(name:cod-ps-bdi),cod-ps-bdi
data grid recipe - bdi.yml,socio-economic,(name:burundi-mpi),burundi-mpi
data grid recipe - bfa.yml,affected_people,(name:situation-des-personnes-deplacees-internes),situation-des-personnes-deplacees-internes
data grid recipe - bfa.yml,affected_people,(name:unhcr-population-data-for-bfa),unhcr-population-data-for-bfa
data grid recipe - bfa.yml,affected_people,(name:bfa-jiaf-humanitarian-needs-pin-and-severity),bfa-jiaf-humanitarian-needs-pin-and-severity
data grid recipe - bfa.yml,coordination_context,(name:burkina-faso-presence-operationnelle),burkina-faso-presence-operationnelle
data grid recipe - bfa.yml,coordination_context,(name:bfa-requirements-and-funding-data),bfa-requirements-and-funding-data
data grid recipe - bfa.yml,coordination_context,(name:burkina-faso-acled-conflict-data),burkina-faso-acled-conflict-data
data grid recipe - bfa.yml,coordination_context,(name:burkina-faso-humanitarian-access),burkina-faso-humanitarian-access
data grid recipe - bfa.yml,food_security_nutrition_poverty,(name:cadre-harmonise),cadre-harmonise
data grid recipe - bfa.yml,food_security_nutrition_poverty,(name:bilan-sur-la-malnutrition-aigue-moderee-mam-et-la-malnutrition-aigue-severe-mas-au-burkina-faso),bilan-sur-la-malnutrition-aigue-moderee-mam-et-la-malnutrition-aigue-severe-mas-au-burkina-faso
data grid recipe - bfa.yml,food_security_nutrition_poverty,(name:wfp-food-prices-for-burkina-faso),wfp-food-prices-for-burkina-faso
data grid recipe - bfa.yml,food_security_nutrition_poverty,(name:global-market-monitor),global-market-monitor
data grid recipe - bfa.yml,food_security_nutrition_poverty,(name:burkina-faso-mpi),burkina-faso-mpi
data grid recipe - bfa.yml,geography_and_infrastructure,(name:cod-ab-bfa),cod-ab-bfa
data grid recipe - bfa.yml,geography_and_infrastructure,(name:cod-ps-bfa),cod-ps-bfa
data grid recipe - bfa.yml,geography_and_infrastructure,(name:hotosm_bfa_populated_places),hotosm_bfa_populated_places
data grid recipe - bfa.yml,geography_and_infrastructure,(name:worldpop-population-counts-2015-2030-bfa),worldpop-population-counts-2015-2030-bfa
data grid recipe - bfa.yml,geography_and_infrastructure,(name:hotosm_bfa_roads),hotosm_bfa_roads
data grid recipe - bfa.yml,health_and_education,(name:hotosm_bfa_health_facilities),hotosm_bfa_health_facilities
data grid recipe - bfa.yml,health_and_education,(name:hotosm_bfa_education_facilities),hotosm_bfa_education_facilities
data grid recipe - bfa.yml,climate,(name:bfa-rainfall-subnational),bfa-rainfall-subnational
data grid recipe - bfa.yml,climate,(name:bfa-ndvi-subnational),bfa-ndvi-subnational
data grid recipe - bfa.yml,climate,(name:asap-hotspots-monthly),asap-hotspots-monthly
data grid recipe - bfa.yml,climate,(name:floodscan),floodscan
data grid recipe - bfa.yml,climate,(name:burkina-faso-suivi-des-inondations),burkina-faso-suivi-des-inondations
data grid recipe - bgd.yml,affected_people,(name:idmc-idp-data-for-bangladesh),idmc-idp-data-for-bangladesh
data grid recipe - bgd.yml,affected_people,(name:iom-bangladesh-needs-and-population-monitoring-npm-round-16-site-assessment),iom-bangladesh-needs-and-population-monitoring-npm-round-16-site-assessment
data grid recipe - bgd.yml,affected_people,(name:outline-of-camps-sites-of-rohingya-refugees-in-cox-s-bazar-bangladesh),outline-of-camps-sites-of-rohingya-refugees-in-cox-s-bazar-bangladesh
data grid recipe - bgd.yml,affected_people,(name:southern-camps-infrastructure-risk-to-flood-and-landslide-hazards),southern-camps-infrastructure-risk-to-flood-and-landslide-hazards
data grid recipe - bgd.yml,affected_people,(name:acled-data-for-bangladesh),acled-data-for-bangladesh
data grid recipe - bgd.yml,coordination_context,(name:iscg-4w-influx-cox-s-bazar-bangladesh),iscg-4w-influx-cox-s-bazar-bangladesh
data grid recipe - bgd.yml,coordination_context,(name:fts-requirements-and-funding-data-for-bangladesh),fts-requirements-and-funding-data-for-bangladesh
data grid recipe - bgd.yml,coordination_context,(name:acled-data-for-bangladesh),acled-data-for-bangladesh
data grid recipe - bgd.yml,food_security_and_nutrition,(name:ipc-country-data),ipc-country-data
data grid recipe - bgd.yml,food_security_and_nutrition,(name:wfp-food-prices-for-bangladesh),wfp-food-prices-for-bangladesh
data grid recipe - bgd.yml,geography_and_infrastructure,(name:administrative-boundaries-of-bangladesh-as-of-2015),administrative-boundaries-of-bangladesh-as-of-2015
data grid recipe - bgd.yml,geography_and_infrastructure,(name:outline-of-camps-sites-of-rohingya-refugees-in-cox-s-bazar-bangladesh),outline-of-camps-sites-of-rohingya-refugees-in-cox-s-bazar-bangladesh
data grid recipe - bgd.yml,geography_and_infrastructure,(name:cox-s-bazar-refugee-settlement-infrastructure),cox-s-bazar-refugee-settlement-infrastructure
data grid recipe - bgd.yml,geography_and_infrastructure,(name:bangladesh-settlements-0),bangladesh-settlements-0
data grid recipe - bgd.yml,geography_and_infrastructure,(name:wfp-geonode-bangladesh-road-network-main-roads),wfp-geonode-bangladesh-road-network-main-roads
data grid recipe - bgd.yml,geography_and_infrastructure,(name:wfp-geonode-bangladesh-streets-and-pathways),wfp-geonode-bangladesh-streets-and-pathways
data grid recipe - bgd.yml,geography_and_infrastructure,(name:bangladesh-roads),bangladesh-roads
data grid recipe - bgd.yml,geography_and_infrastructure,(name:ourairports-bgd),ourairports-bgd
data grid recipe - bgd.yml,geography_and_infrastructure,(name:bangladesh-aerodromes),bangladesh-aerodromes
data grid recipe - bgd.yml,health_and_education,(name:bangladesh-health-facilities-by-lged),bangladesh-health-facilities-by-lged
data grid recipe - bgd.yml,health_and_education,(name:bangladesh-education-facilities-by-lged),bangladesh-education-facilities-by-lged
data grid recipe - bgd.yml,health_and_education,(name:cox-bazar-education-facilities-damage-reports),cox-bazar-education-facilities-damage-reports
data grid recipe - bgd.yml,health_and_education,(name:learning-centres-affected-by-road-closures),learning-centres-affected-by-road-closures
data grid recipe - bgd.yml,socio-economic,(name:bangladesh-administrative-level-0-3-population-statistics),bangladesh-administrative-level-0-3-population-statistics
data grid recipe - bgd.yml,socio-economic,(name:bangladesh-administrative-level-0-3-population-statistics),bangladesh-administrative-level-0-3-population-statistics
data grid recipe - bgd.yml,socio-economic,(name:bangladesh-mpi),bangladesh-mpi
data grid recipe - caf.yml,affected_people,(name:statistiques-detaillees-des-sites-pdis-en-republique-centrafricaine),statistiques-detaillees-des-sites-pdis-en-republique-centrafricaine
data grid recipe - caf.yml,affected_people,(name:unhcr-population-data-for-caf),unhcr-population-data-for-caf
data grid recipe - caf.yml,affected_people,(name:statistiques-detaillees-des-sites-pdis-en-republique-centrafricaine),statistiques-detaillees-des-sites-pdis-en-republique-centrafricaine
data grid recipe - caf.yml,affected_people,(name:caf-jiaf-humanitarian-needs-pin-and-severity),caf-jiaf-humanitarian-needs-pin-and-severity
data grid recipe - caf.yml,coordination_context,(name:republique-centrafricaine-presence-operationnelle),republique-centrafricaine-presence-operationnelle
data grid recipe - caf.yml,coordination_context,(name:caf-requirements-and-funding-data),caf-requirements-and-funding-data
data grid recipe - caf.yml,coordination_context,(name:central-african-republic-acled-conflict-data),central-african-republic-acled-conflict-data
data grid recipe - caf.yml,coordination_context,(name:republique-centraficaine-acces-physique-dans-les-communes),republique-centraficaine-acces-physique-dans-les-communes
data grid recipe - caf.yml,food_security_nutrition_poverty,(name:central-african-republic-acute-food-insecurity-country-data),central-african-republic-acute-food-insecurity-country-data
data grid recipe - caf.yml,food_security_nutrition_poverty,(name:republique-centrafricaine-analyse-de-la-malnutrition-aigue-de-l-ipc),republique-centrafricaine-analyse-de-la-malnutrition-aigue-de-l-ipc
data grid recipe - caf.yml,food_security_nutrition_poverty,(name:global-market-monitor),global-market-monitor
data grid recipe - caf.yml,food_security_nutrition_poverty,(name:wfp-food-prices-for-central-african-republic),wfp-food-prices-for-central-african-republic
data grid recipe - caf.yml,food_security_nutrition_poverty,(name:central-african-republic-mpi),central-african-republic-mpi
data grid recipe - caf.yml,geography_and_infrastructure,(name:cod-ab-caf),cod-ab-caf
data grid recipe - caf.yml,geography_and_infrastructure,(name:cod-ps-caf),cod-ps-caf
data grid recipe - caf.yml,geography_and_infrastructure,(name:hotosm_caf_populated_places),hotosm_caf_populated_places
data grid recipe - caf.yml,geography_and_infrastructure,(name:worldpop-population-counts-2015-2030-caf),worldpop-population-counts-2015-2030-caf
data grid recipe - caf.yml,geography_and_infrastructure,(name:hotosm_caf_roads),hotosm_caf_roads
data grid recipe - caf.yml,health_and_education,(name:hotosm_caf_health_facilities),hotosm_caf_health_facilities
data grid recipe - caf.yml,health_and_education,(name:hotosm_caf_education_facilities),hotosm_caf_education_facilities
data grid recipe - caf.yml,climate,(name:caf-rainfall-subnational),caf-rainfall-subnational
data grid recipe - caf.yml,climate,(name:floodscan),floodscan
data grid recipe - caf.yml,climate,(name:republique-centrafricaine-situation-des-inondations),republique-centrafricaine-situation-des-inondations
data grid recipe - cmr.yml,affected_people,(name:cameroon-baseline-assessment-data-iom-dtm),cameroon-baseline-assessment-data-iom-dtm
data grid recipe - cmr.yml,affected_people,(name:unhcr-population-data-for-cmr),unhcr-population-data-for-cmr
data grid recipe - cmr.yml,affected_people,(name:cameroon-baseline-assessment-data-iom-dtm),cameroon-baseline-assessment-data-iom-dtm
data grid recipe - cmr.yml,affected_people,(name:cameroon-humanitarian-needs),cameroon-humanitarian-needs
data grid recipe - cmr.yml,coordination_context,(name:cameroon-5w-operational-presence),cameroon-5w-operational-presence
data grid recipe - cmr.yml,coordination_context,(name:cmr-requirements-and-funding-data),cmr-requirements-and-funding-data
data grid recipe - cmr.yml,coordination_context,(name:cameroon-acled-conflict-data),cameroon-acled-conflict-data
data grid recipe - cmr.yml,food_security_nutrition_poverty,(name:cadre-harmonise),cadre-harmonise
data grid recipe - cmr.yml,food_security_nutrition_poverty,(name:cameroun-analyse-analyse-ipc-de-la-malnutrition-aigue),cameroun-analyse-analyse-ipc-de-la-malnutrition-aigue
data grid recipe - cmr.yml,food_security_nutrition_poverty,(name:global-market-monitor),global-market-monitor
data grid recipe - cmr.yml,food_security_nutrition_poverty,(name:wfp-food-prices-for-cameroon),wfp-food-prices-for-cameroon
data grid recipe - cmr.yml,geography_and_infrastructure,(name:cod-ab-cmr),cod-ab-cmr
data grid recipe - cmr.yml,geography_and_infrastructure,(name:cod-ps-cmr),cod-ps-cmr
data grid recipe - cmr.yml,geography_and_infrastructure,(name:hotosm_cmr_populated_places),hotosm_cmr_populated_places
data grid recipe - cmr.yml,geography_and_infrastructure,(name:worldpop-population-counts-2015-2030-cmr),worldpop-population-counts-2015-2030-cmr
data grid recipe - cmr.yml,geography_and_infrastructure,(name:hotosm_cmr_roads),hotosm_cmr_roads
data grid recipe - cmr.yml,health_and_education,(name:hotosm_cmr_health_facilities),hotosm_cmr_health_facilities
data grid recipe - cmr.yml,health_and_education,(name:hotosm_cmr_education_facilities),hotosm_cmr_education_facilities
data grid recipe - cmr.yml,climate,(name:cmr-rainfall-subnational),cmr-rainfall-subnational
data grid recipe - cmr.yml,climate,(name:floodscan),floodscan
data grid recipe - cmr.yml,climate,(name:cameroun-situations-des-inondations),cameroun-situations-des-inondations
data grid recipe - cod.yml,affected_people,(name:drc-displacement-deplace-site-assessment-ocha),drc-displacement-deplace-site-assessment-ocha
data grid recipe - cod.yml,affected_people,(name:unhcr-population-data-for-cod),unhcr-population-data-for-cod
data grid recipe - cod.yml,affected_people,(name:drc-displacement-idps-site-assessment-ocha),drc-displacement-idps-site-assessment-ocha
data grid recipe - cod.yml,affected_people,(name:cod-jiaf-humanitarian-needs-pin-and-severity),cod-jiaf-humanitarian-needs-pin-and-severity
data grid recipe - cod.yml,coordination_context,(name:drc_presence_operationnelle),drc_presence_operationnelle
data grid recipe - cod.yml,coordination_context,(name:cod-requirements-and-funding-data),cod-requirements-and-funding-data
data grid recipe - cod.yml,coordination_context,(name:democratic-republic-of-congo-acled-conflict-data),democratic-republic-of-congo-acled-conflict-data
data grid recipe - cod.yml,coordination_context,(name:drc-acces-humanitaire),drc-acces-humanitaire
data grid recipe - cod.yml,food_security_nutrition_poverty,(name:democratic-republic-of-the-congo-acute-food-insecurity-country-data),democratic-republic-of-the-congo-acute-food-insecurity-country-data
data grid recipe - cod.yml,food_security_nutrition_poverty,(name:rdc-ipc-amn),rdc-ipc-amn
data grid recipe - cod.yml,food_security_nutrition_poverty,(name:wfp-food-prices-for-democratic-republic-of-the-congo),wfp-food-prices-for-democratic-republic-of-the-congo
data grid recipe - cod.yml,food_security_nutrition_poverty,(name:global-market-monitor),global-market-monitor
data grid recipe - cod.yml,geography_and_infrastructure,(name:cod-ab-cod),cod-ab-cod
data grid recipe - cod.yml,geography_and_infrastructure,(name:cod-ps-cod),cod-ps-cod
data grid recipe - cod.yml,geography_and_infrastructure,(name:hotosm_cod_populated_places),hotosm_cod_populated_places
data grid recipe - cod.yml,geography_and_infrastructure,(name:worldpop-population-counts-2015-2030-cod),worldpop-population-counts-2015-2030-cod
data grid recipe - cod.yml,geography_and_infrastructure,(name:hotosm_cod_roads),hotosm_cod_roads
data grid recipe - cod.yml,health_and_education,(name:hotosm_cod_health_facilities),hotosm_cod_health_facilities
data grid recipe - cod.yml,health_and_education,(name:hotosm_cod_education_facilities),hotosm_cod_education_facilities
data grid recipe - cod.yml,climate,(name:cod-rainfall-subnational),cod-rainfall-subnational
data grid recipe - cod.yml,climate,(name:internally-displaced-persons-natural-disaster),internally-displaced-persons-natural-disaster
data grid recipe - col.yml,affected_people,(name:desplazamientos-colombia),desplazamientos-colombia
data grid recipe - col.yml,affected_people,(name:unhcr-population-data-for-col),unhcr-population-data-for-col
data grid recipe - col.yml,affected_people,(name:colombia-retornados-por-desplazamiento),colombia-retornados-por-desplazamiento
data grid recipe - col.yml,affected_people,(name:col-jiaf-humanitarian-needs-pin-and-severity),col-jiaf-humanitarian-needs-pin-and-severity
data grid recipe - col.yml,coordination_context,(name:colombia-4ws),colombia-4ws
data grid recipe - col.yml,coordination_context,(name:col-requirements-and-funding-data),col-requirements-and-funding-data
data grid recipe - col.yml,coordination_context,(name:colombia-acled-conflict-data),colombia-acled-conflict-data
data grid recipe - col.yml,coordination_context,(name:acceso-humanitario-colombia),acceso-humanitario-colombia
data grid recipe - col.yml,food_security_nutrition_poverty,(name:colombia-seguridad-alimentaria),colombia-seguridad-alimentaria
data grid recipe - col.yml,food_security_nutrition_poverty,(name:colombia-desnutricion-aguda),colombia-desnutricion-aguda
data grid recipe - col.yml,food_security_nutrition_poverty,(name:wfp-food-prices-for-colombia),wfp-food-prices-for-colombia
data grid recipe - col.yml,food_security_nutrition_poverty,(name:global-market-monitor),global-market-monitor
data grid recipe - col.yml,food_security_nutrition_poverty,(name:colombia-pobreza-multidimensional-departamental),colombia-pobreza-multidimensional-departamental
data grid recipe - col.yml,geography_and_infrastructure,(name:cod-ab-col),cod-ab-col
data grid recipe - col.yml,geography_and_infrastructure,(name:cod-ps-col),cod-ps-col
data grid recipe - col.yml,geography_and_infrastructure,(name:hotosm_col_populated_places),hotosm_col_populated_places
data grid recipe - col.yml,geography_and_infrastructure,(name:worldpop-population-counts-2015-2030-col),worldpop-population-counts-2015-2030-col
data grid recipe - col.yml,geography_and_infrastructure,(name:colombia-roads),colombia-roads
data grid recipe - col.yml,health_and_education,(name:colombia-health-facilities-2021),colombia-health-facilities-2021
data grid recipe - col.yml,health_and_education,(name:hotosm_col_education_facilities),hotosm_col_education_facilities
data grid recipe - col.yml,climate,(name:col-rainfall-subnational),col-rainfall-subnational
data grid recipe - col.yml,climate,(name:colombia-desastres-naturales),colombia-desastres-naturales
data grid recipe - eth.yml,affected_people,(name:ethiopia-baseline-assessment-data-iom-dtm),ethiopia-baseline-assessment-data-iom-dtm
data grid recipe - eth.yml,affected_people,(name:unhcr-population-data-for-eth),unhcr-population-data-for-eth
data grid recipe - eth.yml,affected_people,(name:ethiopia-displacement-data-village-assessment-iom-dtm),ethiopia-displacement-data-village-assessment-iom-dtm
data grid recipe - eth.yml,affected_people,(name:ethiopia-humanitarian-needs),ethiopia-humanitarian-needs
data grid recipe - eth.yml,coordination_context,(name:ethiopia-operational-presence),ethiopia-operational-presence
data grid recipe - eth.yml,coordination_context,(name:eth-requirements-and-funding-data),eth-requirements-and-funding-data
data grid recipe - eth.yml,coordination_context,(name:ethiopia-acled-conflict-data),ethiopia-acled-conflict-data
data grid recipe - eth.yml,coordination_context,(name:ethiopia-acled-conflict-data),ethiopia-acled-conflict-data
data grid recipe - eth.yml,coordination_context,(name:ethiopia-humanitarian-access),ethiopia-humanitarian-access
data grid recipe - eth.yml,food_security_nutrition_poverty,(name:ethiopia-malnutrition-prevalence),ethiopia-malnutrition-prevalence
data grid recipe - eth.yml,food_security_nutrition_poverty,(name:wfp-food-prices-for-ethiopia),wfp-food-prices-for-ethiopia
data grid recipe - eth.yml,food_security_nutrition_poverty,(name:global-market-monitor),global-market-monitor
data grid recipe - eth.yml,food_security_nutrition_poverty,(name:ethiopia-mpi),ethiopia-mpi
data grid recipe - eth.yml,geography_and_infrastructure,(name:cod-ab-eth),cod-ab-eth
data grid recipe - eth.yml,geography_and_infrastructure,(name:cod-ps-eth),cod-ps-eth
data grid recipe - eth.yml,geography_and_infrastructure,(name:hotosm_eth_populated_places),hotosm_eth_populated_places
data grid recipe - eth.yml,geography_and_infrastructure,(name:worldpop-population-counts-2015-2030-eth),worldpop-population-counts-2015-2030-eth
data grid recipe - eth.yml,geography_and_infrastructure,(name:hotosm_eth_roads),hotosm_eth_roads
data grid recipe - eth.yml,health_and_education,(name:hotosm_eth_health_facilities),hotosm_eth_health_facilities
data grid recipe - eth.yml,health_and_education,(name:hotosm_eth_education_facilities),hotosm_eth_education_facilities
data grid recipe - eth.yml,climate,(name:eth-rainfall-subnational),eth-rainfall-subnational
data grid recipe - eth.yml,climate,(name:eth-ndvi-subnational),eth-ndvi-subnational
data grid recipe - eth.yml,climate,(name:asap-hotspots-monthly),asap-hotspots-monthly
data grid recipe - eth.yml,climate,(name:floodscan),floodscan
data grid recipe - hti.yml,affected_people,(name:haiti-displacement-idps-baseline-assessment-iom-dtm),haiti-displacement-idps-baseline-assessment-iom-dtm
data grid recipe - hti.yml,affected_people,(name:unhcr-population-data-for-hti),unhcr-population-data-for-hti
data grid recipe - hti.yml,affected_people,(name:haiti-displacement-idps-baseline-assessment-iom-dtm),haiti-displacement-idps-baseline-assessment-iom-dtm
data grid recipe - hti.yml,affected_people,(name:hti-jiaf-humanitarian-needs-pin-and-severity),hti-jiaf-humanitarian-needs-pin-and-severity
data grid recipe - hti.yml,coordination_context,(name:haiti-operational-presence),haiti-operational-presence
data grid recipe - hti.yml,coordination_context,(name:hti-requirements-and-funding-data),hti-requirements-and-funding-data
data grid recipe - hti.yml,coordination_context,(name:haiti-acled-conflict-data),haiti-acled-conflict-data
data grid recipe - hti.yml,coordination_context,(name:haiti-humanitarian-access-severity),haiti-humanitarian-access-severity
data grid recipe - hti.yml,food_security_nutrition_poverty,(name:haiti-acute-food-insecurity-country-data),haiti-acute-food-insecurity-country-data
data grid recipe - hti.yml,food_security_nutrition_poverty,(name:haiti-acutemalnutrition),haiti-acutemalnutrition
data grid recipe - hti.yml,food_security_nutrition_poverty,(name:wfp-food-prices-for-haiti),wfp-food-prices-for-haiti
data grid recipe - hti.yml,food_security_nutrition_poverty,(name:global-market-monitor),global-market-monitor
data grid recipe - hti.yml,geography_and_infrastructure,(name:cod-ab-hti),cod-ab-hti
data grid recipe - hti.yml,geography_and_infrastructure,(name:cod-ps-hti),cod-ps-hti
data grid recipe - hti.yml,geography_and_infrastructure,(name:hotosm_hti_populated_places),hotosm_hti_populated_places
data grid recipe - hti.yml,geography_and_infrastructure,(name:worldpop-population-counts-2015-2030-hti),worldpop-population-counts-2015-2030-hti
data grid recipe - hti.yml,geography_and_infrastructure,(name:hotosm_hti_roads),hotosm_hti_roads
data grid recipe - hti.yml,health_and_education,(name:hotosm_hti_health_facilities),hotosm_hti_health_facilities
data grid recipe - hti.yml,health_and_education,(name:hotosm_hti_education_facilities),hotosm_hti_education_facilities
data grid recipe - hti.yml,climate,(name:hti-rainfall-subnational),hti-rainfall-subnational
data grid recipe - idn.yml,affected_people,(name:indonesia-displacement-data-sulawesi-earthquake-site-assessment-iom-dtm),indonesia-displacement-data-sulawesi-earthquake-site-assessment-iom-dtm
data grid recipe - idn.yml,affected_people,(name:indonesia-displacement-data-lombok-earthquake-site-assessment-iom-dtm),indonesia-displacement-data-lombok-earthquake-site-assessment-iom-dtm
data grid recipe - idn.yml,affected_people,(name:idmc-idp-data-for-indonesia),idmc-idp-data-for-indonesia
data grid recipe - idn.yml,affected_people,(name:indonesia-displacement-data-sulawesi-earthquake-site-assessment-iom-dtm),indonesia-displacement-data-sulawesi-earthquake-site-assessment-iom-dtm
